Id,District.Name,Neighborhood.Name,Longitude,Latitude,Month,Day.Span,Hour.Span,Weekday,Weekday.Weekend,Mild.injuries,Serious.injuries,Victims,Vehicles.involved,District.Name_imp,Neighborhood.Name_imp
2017S004992    ,Ciutat Vella,el Raval,2.170003,41.374971,June,6-10,21-00h,Wednesday,Weekday,2,0,2,1,FALSE,FALSE
2017S001667    ,Ciutat Vella,el Raval,2.167305,41.377513,February,26-31,21-00h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000847    ,Ciutat Vella,el Raval,2.163069,41.379952,February,1-5,09-12h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006193    ,Ciutat Vella,el Raval,2.170003,41.374971,July,16-20,03-06h,Sunday,Weekend,0,1,1,1,FALSE,FALSE
2017S000460    ,Ciutat Vella,el Raval,2.167495,41.377437,January,16-20,15-18h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010236    ,Ciutat Vella,el Raval,2.17724,41.374806,December,6-10,21-00h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S009657    ,Ciutat Vella,el Raval,2.175039,41.370822,November,21-25,09-12h,Tuesday,Weekday,0,1,1,2,FALSE,FALSE
2017S007674    ,Sant Martí,la Vila Olímpica del Poblenou,2.193556,41.386458,September,16-20,18-21h,Saturday,Weekend,2,0,2,2,FALSE,FALSE
2017S003707    ,Sant Martí,la Vila Olímpica del Poblenou,2.197392,41.388013,April,26-31,03-06h,Wednesday,Weekday,0,0,0,1,FALSE,FALSE
2017S010227    ,Sant Martí,la Vila Olímpica del Poblenou,2.195947,41.388026,December,6-10,06-09h,Sunday,Weekend,0,0,0,1,FALSE,FALSE
2017S008344    ,Sant Martí,la Vila Olímpica del Poblenou,2.200544,41.391186,October,6-10,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003084    ,Sant Martí,la Vila Olímpica del Poblenou,2.2018,41.392004,April,1-5,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S008415    ,Sant Martí,la Vila Olímpica del Poblenou,2.195947,41.388026,October,11-15,15-18h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S008831    ,Sant Martí,la Vila Olímpica del Poblenou,2.194592,41.386748,October,21-25,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004488    ,Ciutat Vella,el Raval,2.175484,41.378293,May,21-25,03-06h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S006872    ,Sant Martí,la Vila Olímpica del Poblenou,2.192919,41.387411,August,6-10,21-00h,Wednesday,Weekday,2,0,2,1,FALSE,FALSE
2017S008685    ,Sant Martí,la Vila Olímpica del Poblenou,2.200096,41.389776,October,16-20,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S007163    ,Sant Martí,la Vila Olímpica del Poblenou,2.195947,41.388026,August,21-25,21-00h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S009217    ,Sant Martí,la Vila Olímpica del Poblenou,2.196178,41.387797,November,6-10,00-03h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S007650    ,Sant Martí,la Vila Olímpica del Poblenou,2.196178,41.387797,September,11-15,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S010626    ,Sant Martí,la Vila Olímpica del Poblenou,2.193455,41.388147,December,21-25,21-00h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S000731    ,Sant Martí,la Vila Olímpica del Poblenou,2.194878,41.392157,January,26-31,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S000011    ,Sant Martí,la Vila Olímpica del Poblenou,2.201548,41.391097,January,1-5,15-18h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S001342    ,Sant Martí,la Vila Olímpica del Poblenou,2.195645,41.392599,February,16-20,15-18h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S001280    ,Ciutat Vella,el Raval,2.195947,41.388026,February,11-15,18-21h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S006932    ,Sant Martí,la Vila Olímpica del Poblenou,2.204537,41.392691,August,11-15,03-06h,Saturday,Weekend,0,0,0,2,FALSE,FALSE
2017S010349    ,Sant Martí,la Vila Olímpica del Poblenou,2.199561,41.387989,December,11-15,03-06h,Friday,Weekday,0,0,0,2,FALSE,FALSE
2017S000035    ,Ciutat Vella,el Barri Gòtic,2.179477,41.377111,January,1-5,18-21h,Monday,Weekday,1,0,1,4,FALSE,FALSE
2017S002041    ,Ciutat Vella,el Barri Gòtic,2.177375,41.373978,March,11-15,18-21h,Monday,Weekday,2,0,2,3,FALSE,FALSE
2017S008160    ,Ciutat Vella,el Barri Gòtic,2.181336,41.380848,October,1-5,21-00h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S007718    ,Ciutat Vella,el Barri Gòtic,2.180096,41.379848,September,16-20,15-18h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S010389    ,Ciutat Vella,el Barri Gòtic,2.175373,41.381209,December,16-20,00-03h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S002103    ,Ciutat Vella,el Barri Gòtic,2.170434,41.385408,March,16-20,03-06h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S003393    ,Ciutat Vella,el Barri Gòtic,2.178021,41.376113,April,11-15,09-12h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S007526    ,Ciutat Vella,el Barri Gòtic,2.179574,41.37846,September,6-10,18-21h,Sunday,Weekend,0,0,0,2,FALSE,FALSE
2017S001706    ,Ciutat Vella,el Barri Gòtic,2.178735,41.37862,March,1-5,03-06h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S004638    ,Ciutat Vella,el Barri Gòtic,2.177415,41.376433,May,26-31,06-09h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S003213    ,Ciutat Vella,el Barri Gòtic,2.170086,41.385495,April,6-10,18-21h,Thursday,Weekday,2,0,2,1,FALSE,FALSE
2017S000968    ,Ciutat Vella,el Barri Gòtic,2.178732,41.383958,February,1-5,12-15h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S005478    ,Ciutat Vella,el Barri Gòtic,2.180111,41.377877,June,21-25,18-21h,Thursday,Weekday,1,0,1,3,FALSE,FALSE
2017S003807    ,Ciutat Vella,el Barri Gòtic,2.2018,41.392004,April,26-31,03-06h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S001535    ,Ciutat Vella,el Barri Gòtic,2.176189,41.385239,February,21-25,12-15h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S000669    ,Ciutat Vella,el Raval,2.168071,41.37976,January,21-25,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010027    ,Ciutat Vella,el Raval,2.166438,41.385666,December,1-5,09-12h,Friday,Weekday,1,0,1,3,FALSE,FALSE
2017S009484    ,Ciutat Vella,el Raval,2.166857,41.385626,November,11-15,15-18h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S006118    ,Ciutat Vella,el Barri Gòtic,2.181197,41.381967,July,11-15,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S008282    ,Ciutat Vella,el Barri Gòtic,2.181685,41.381741,October,6-10,15-18h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S007067    ,Ciutat Vella,el Raval,2.16784,41.382908,August,16-20,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S004744    ,Ciutat Vella,el Raval,2.164136,41.384951,May,26-31,06-09h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009222    ,Ciutat Vella,el Raval,2.172542,41.382267,November,6-10,09-12h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S000752    ,Ciutat Vella,el Raval,2.168572,41.381325,January,26-31,12-15h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S002052    ,Ciutat Vella,el Raval,2.166382,41.38087,March,11-15,12-15h,Tuesday,Weekday,0,0,0,1,FALSE,FALSE
2017S000784    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.185126,41.385114,January,26-31,21-00h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S000212    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.185337,41.385359,January,6-10,06-09h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001779    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.185433,41.385601,March,1-5,06-09h,Saturday,Weekend,0,0,0,4,FALSE,FALSE
2017S005078    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.18304,41.388628,June,6-10,15-18h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S005562    ,Ciutat Vella,la Barceloneta,2.187614,41.381721,June,26-31,12-15h,Monday,Weekday,0,0,0,3,FALSE,FALSE
2017S010710    ,Ciutat Vella,la Barceloneta,2.187676,41.379898,December,26-31,15-18h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S006395    ,Ciutat Vella,la Barceloneta,2.187866,41.379414,July,21-25,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S008044    ,Ciutat Vella,la Barceloneta,2.186864,41.381949,September,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S005606    ,Ciutat Vella,la Barceloneta,2.189016,41.383396,June,26-31,15-18h,Tuesday,Weekday,1,0,1,3,FALSE,FALSE
2017S004937    ,Ciutat Vella,la Barceloneta,2.185837,41.38212,June,6-10,03-06h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003719    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.192411,41.386788,April,26-31,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006384    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.182703,41.382227,July,21-25,09-12h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S004277    ,Ciutat Vella,la Barceloneta,2.189016,41.381757,May,11-15,09-12h,Sunday,Weekend,3,0,3,2,FALSE,FALSE
2017S010152    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.18506,41.38304,December,1-5,12-15h,Tuesday,Weekday,2,0,2,1,FALSE,FALSE
2017S007982    ,Ciutat Vella,el Barri Gòtic,2.17103,41.387632,September,26-31,18-21h,Wednesday,Weekday,1,0,1,3,FALSE,FALSE
2017S007353    ,Ciutat Vella,el Barri Gòtic,2.176046,41.385854,September,1-5,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S008488    ,Ciutat Vella,el Barri Gòtic,2.175169,41.386449,October,11-15,18-21h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S003803    ,Ciutat Vella,el Barri Gòtic,2.173312,41.387915,April,26-31,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S001175    ,Ciutat Vella,la Barceloneta,2.184747,41.382178,February,11-15,15-18h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S002334    ,Ciutat Vella,el Barri Gòtic,2.176281,41.385674,March,21-25,12-15h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S002348    ,Ciutat Vella,el Barri Gòtic,2.175843,41.386008,March,21-25,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S000511    ,Ciutat Vella,la Barceloneta,2.193327,41.381227,January,16-20,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S006173    ,Ciutat Vella,la Barceloneta,2.184747,41.382178,July,11-15,12-15h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S005213    ,Ciutat Vella,la Barceloneta,2.184589,41.382701,June,11-15,15-18h,Wednesday,Weekday,2,0,2,1,FALSE,FALSE
2017S003262    ,Ciutat Vella,la Barceloneta,2.184747,41.382178,April,6-10,09-12h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S003708    ,Ciutat Vella,la Barceloneta,2.19509,41.387723,April,26-31,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000768    ,Ciutat Vella,la Barceloneta,2.195947,41.388026,January,26-31,12-15h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S002133    ,Ciutat Vella,la Barceloneta,2.184589,41.382701,March,16-20,21-00h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S006756    ,Ciutat Vella,la Barceloneta,2.190518,41.376791,August,1-5,12-15h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S009488    ,Ciutat Vella,la Barceloneta,2.188898,41.375454,November,11-15,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004707    ,Ciutat Vella,el Barri Gòtic,2.172761,41.388462,May,26-31,15-18h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S003791    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.181425,41.388906,April,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S007935    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.182438,41.388166,September,26-31,06-09h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003281    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.177675,41.38623,April,6-10,09-12h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S009876    ,Eixample,Sant Antoni,2.149519,41.375343,November,26-31,15-18h,Monday,Weekday,1,0,1,1,FALSE,FALSE
2017S008661    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.176278,41.385957,October,16-20,09-12h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S006421    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.178326,41.387274,July,21-25,00-03h,Sunday,Weekend,0,0,0,1,FALSE,FALSE
2017S004476    ,Eixample,Sant Antoni,2.15178,41.377044,May,16-20,15-18h,Saturday,Weekend,2,0,2,2,FALSE,FALSE
2017S007394    ,Eixample,Sant Antoni,2.154697,41.375192,September,1-5,06-09h,Tuesday,Weekday,0,0,0,9,FALSE,FALSE
2017S003756    ,Eixample,Sant Antoni,2.152828,41.375203,April,26-31,15-18h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S006913    ,Eixample,Sant Antoni,2.155117,41.37623,August,11-15,12-15h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S004025    ,Eixample,Sant Antoni,2.152903,41.377876,May,6-10,21-00h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S000593    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.178858,41.390084,January,21-25,21-00h,Sunday,Weekend,0,0,0,1,FALSE,FALSE
2017S002599    ,Eixample,Sant Antoni,2.154035,41.37874,March,26-31,21-00h,Friday,Weekday,3,0,3,2,FALSE,FALSE
2017S003427    ,Eixample,Sant Antoni,2.153041,41.376085,April,11-15,21-00h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S006987    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.181885,41.386554,August,11-15,18-21h,Monday,Weekday,0,0,0,1,FALSE,FALSE
2017S007360    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.180431,41.390604,September,1-5,21-00h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S005713    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.176959,41.385301,June,26-31,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S005614    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.177225,41.385611,June,26-31,15-18h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S009601    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.180908,41.382324,November,16-20,21-00h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S004963    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.178163,41.385866,June,6-10,15-18h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S007263    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",2.184664,41.386471,August,26-31,18-21h,Wednesday,Weekday,1,0,1,1,FALSE,FALSE
2017S008441    ,Eixample,la Nova Esquerra de l'Eixample,2.150539,41.384784,October,11-15,15-18h,Friday,Weekday,1,0,1,3,FALSE,FALSE
2017S008689    ,Eixample,la Nova Esquerra de l'Eixample,2.146028,41.383069,October,16-20,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S005053    ,Eixample,la Nova Esquerra de l'Eixample,2.1494,41.383924,June,6-10,12-15h,Friday,Weekday,2,0,2,2,FALSE,FALSE
2017S010258    ,Eixample,la Nova Esquerra de l'Eixample,2.152175,41.382472,December,11-15,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S006560    ,Eixample,la Nova Esquerra de l'Eixample,2.157607,41.381739,July,26-31,21-00h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S003339    ,Eixample,la Nova Esquerra de l'Eixample,2.152804,41.383075,April,11-15,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010064    ,Eixample,la Nova Esquerra de l'Eixample,2.153952,41.383936,December,1-5,00-03h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S000644    ,Eixample,la Nova Esquerra de l'Eixample,2.14719,41.38219,January,21-25,12-15h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S003565    ,Eixample,la Nova Esquerra de l'Eixample,2.155059,41.384771,April,21-25,12-15h,Friday,Weekday,0,0,0,1,FALSE,FALSE
2017S008194    ,Eixample,la Nova Esquerra de l'Eixample,2.14941,41.380523,October,1-5,18-21h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S010095    ,Eixample,la Nova Esquerra de l'Eixample,2.144353,41.380924,December,1-5,12-15h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S007804    ,Eixample,la Nova Esquerra de l'Eixample,2.153952,41.383936,September,16-20,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S006427    ,Eixample,la Nova Esquerra de l'Eixample,2.153952,41.383936,July,21-25,09-12h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S009578    ,Eixample,la Nova Esquerra de l'Eixample,2.153952,41.383936,November,16-20,03-06h,Saturday,Weekend,5,0,5,5,FALSE,FALSE
2017S003871    ,Eixample,la Nova Esquerra de l'Eixample,2.155159,41.379583,May,1-5,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001241    ,Eixample,la Nova Esquerra de l'Eixample,2.158561,41.382137,February,11-15,18-21h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S001086    ,Eixample,la Nova Esquerra de l'Eixample,2.157318,41.383073,February,6-10,09-12h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S010282    ,Eixample,la Nova Esquerra de l'Eixample,2.151664,41.382226,December,11-15,12-15h,Tuesday,Weekday,1,0,1,4,FALSE,FALSE
2017S005911    ,Eixample,la Nova Esquerra de l'Eixample,2.152804,41.383075,July,6-10,21-00h,Thursday,Weekday,0,0,0,2,FALSE,FALSE
2017S010033    ,Eixample,la Nova Esquerra de l'Eixample,2.147166,41.383925,November,26-31,15-18h,Thursday,Weekday,0,1,1,2,FALSE,FALSE
2017S001092    ,Eixample,la Nova Esquerra de l'Eixample,2.152229,41.384658,February,6-10,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S009457    ,Eixample,la Nova Esquerra de l'Eixample,2.155059,41.383084,November,11-15,06-09h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S000215    ,Eixample,la Nova Esquerra de l'Eixample,2.147166,41.383925,January,6-10,09-12h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S007269    ,Eixample,la Nova Esquerra de l'Eixample,2.14719,41.38219,August,26-31,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009728    ,Eixample,la Nova Esquerra de l'Eixample,2.153244,41.381181,November,21-25,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004657    ,Eixample,la Nova Esquerra de l'Eixample,2.142618,41.385495,May,26-31,15-18h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S006704    ,Eixample,la Nova Esquerra de l'Eixample,2.142618,41.385495,August,1-5,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S008420    ,Eixample,la Nova Esquerra de l'Eixample,2.148281,41.379678,October,11-15,21-00h,Thursday,Weekday,3,0,3,3,FALSE,FALSE
2017S005615    ,Eixample,la Nova Esquerra de l'Eixample,2.149813,41.380969,June,26-31,21-00h,Tuesday,Weekday,4,0,4,3,FALSE,FALSE
2017S009701    ,Eixample,la Nova Esquerra de l'Eixample,2.14941,41.380523,November,21-25,12-15h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S002273    ,Eixample,la Nova Esquerra de l'Eixample,2.153928,41.382222,March,21-25,15-18h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S002427    ,Eixample,la Nova Esquerra de l'Eixample,2.150539,41.381379,March,26-31,15-18h,Sunday,Weekend,2,0,2,1,FALSE,FALSE
2017S003943    ,Eixample,la Nova Esquerra de l'Eixample,2.148276,41.381372,May,1-5,09-12h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S000558    ,Eixample,la Nova Esquerra de l'Eixample,2.148281,41.379678,January,16-20,21-00h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S008542    ,Eixample,la Nova Esquerra de l'Eixample,2.153928,41.382222,October,16-20,18-21h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004177    ,Eixample,la Nova Esquerra de l'Eixample,2.142043,41.381549,May,11-15,09-12h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S000578    ,Eixample,la Nova Esquerra de l'Eixample,2.14941,41.380523,January,21-25,21-00h,Saturday,Weekend,1,0,1,1,FALSE,FALSE
2017S003619    ,Eixample,la Nova Esquerra de l'Eixample,2.146027,41.388189,April,21-25,18-21h,Saturday,Weekend,1,0,1,2,FALSE,FALSE
2017S002086    ,Eixample,la Nova Esquerra de l'Eixample,2.143533,41.390073,March,11-15,15-18h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S002097    ,Eixample,la Nova Esquerra de l'Eixample,2.143468,41.387842,March,11-15,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S002360    ,Eixample,Sant Antoni,2.15811,41.380036,March,21-25,12-15h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S000880    ,Eixample,Sant Antoni,2.15868,41.38033,February,1-5,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S010396    ,Eixample,la Nova Esquerra de l'Eixample,2.145481,41.386228,December,16-20,09-12h,Saturday,Weekend,0,0,0,2,FALSE,FALSE
2017S006009    ,Eixample,Sant Antoni,2.159702,41.382987,July,6-10,21-00h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S004587    ,Eixample,Sant Antoni,2.160219,41.38304,May,21-25,12-15h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S007955    ,Eixample,Sant Antoni,2.159811,41.381177,September,26-31,12-15h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S003189    ,Eixample,Sant Antoni,2.15922,41.381845,April,6-10,12-15h,Thursday,Weekday,0,0,0,1,FALSE,FALSE
2017S001037    ,Eixample,Sant Antoni,2.15868,41.38033,February,6-10,21-00h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S007335    ,Eixample,Sant Antoni,2.159154,41.381895,September,1-5,00-03h,Saturday,Weekend,2,0,2,2,FALSE,FALSE
2017S005686    ,Eixample,Sant Antoni,2.160939,41.376927,June,26-31,09-12h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S007884    ,Eixample,Sant Antoni,2.162089,41.382894,September,21-25,15-18h,Saturday,Weekend,2,0,2,3,FALSE,FALSE
2017S003798    ,Eixample,la Nova Esquerra de l'Eixample,2.146175,41.386238,April,26-31,15-18h,Friday,Weekday,2,0,2,1,FALSE,FALSE
2017S006535    ,Eixample,Sant Antoni,2.163144,41.385248,July,26-31,21-00h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S004960    ,Eixample,Sant Antoni,2.163716,41.383367,June,6-10,15-18h,Tuesday,Weekday,1,0,1,1,FALSE,FALSE
2017S007754    ,Eixample,Sant Antoni,2.163555,41.384128,September,16-20,12-15h,Tuesday,Weekday,0,0,1,1,FALSE,FALSE
2017S002132    ,Eixample,Sant Antoni,2.163105,41.385547,March,16-20,21-00h,Thursday,Weekday,2,0,2,1,FALSE,FALSE
2017S010046    ,Eixample,la Nova Esquerra de l'Eixample,2.147689,41.389594,December,1-5,12-15h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S008936    ,Eixample,la Nova Esquerra de l'Eixample,2.148272,41.389882,October,26-31,21-00h,Saturday,Weekend,2,0,3,2,FALSE,FALSE
2017S004905    ,Eixample,Sant Antoni,2.155859,41.379766,June,1-5,09-12h,Sunday,Weekend,1,0,1,1,FALSE,FALSE
2017S007158    ,Eixample,Sant Antoni,2.156297,41.380433,August,21-25,15-18h,Thursday,Weekday,2,0,2,2,FALSE,FALSE
2017S006754    ,Eixample,Sant Antoni,2.156297,41.380433,August,1-5,12-15h,Friday,Weekday,5,0,5,2,FALSE,FALSE
2017S006249    ,Eixample,Sant Antoni,2.155791,41.378295,July,16-20,18-21h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S001938    ,Eixample,Sant Antoni,2.160295,41.381042,March,6-10,15-18h,Thursday,Weekday,1,0,1,1,FALSE,FALSE
2017S000319    ,Eixample,Sant Antoni,2.157557,41.376075,January,11-15,09-12h,Friday,Weekday,1,0,1,1,FALSE,FALSE
2017S001247    ,Eixample,la Nova Esquerra de l'Eixample,2.145527,41.390085,February,11-15,18-21h,Tuesday,Weekday,1,0,1,2,FALSE,FALSE
2017S009788    ,Eixample,la Dreta de l'Eixample,2.16326,41.394507,November,21-25,18-21h,Friday,Weekday,1,0,1,2,FALSE,FALSE
2017S006899    ,Eixample,la Dreta de l'Eixample,2.161465,41.397016,August,6-10,18-21h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S008190    ,Eixample,la Dreta de l'Eixample,2.161782,41.396531,October,1-5,09-12h,Wednesday,Weekday,0,0,0,2,FALSE,FALSE
2017S003168    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,April,1-5,18-21h,Wednesday,Weekday,1,0,1,2,FALSE,FALSE
2017S005850    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,July,1-5,12-15h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S005357    ,Eixample,la Sagrada Família,2.178247,41.402483,June,16-20,06-09h,Monday,Weekday,1,0,1,2,FALSE,FALSE
2017S003046    ,Eixample,la Dreta de l'Eixample,2.15998,41.393601,April,1-5,18-21h,Sunday,Weekend,1,0,1,2,FALSE,FALSE
2017S000058    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,January,1-5,15-18h,Tuesday,Weekday,2,0,2,3,FALSE,FALSE
2017S000901    ,Eixample,la Dreta de l'Eixample,2.159495,41.396524,February,1-5,12-15h,Thursday,Weekday,1,0,1,2,FALSE,FALSE
2017S007016    ,Eixample,la Sagrada Família,2.178945,41.402738,August,16-20,12-15h,Wednesday,Weekday,2,0,2,2,FALSE,FALSE
2017S003662    ,Eixample,la Sagrada Família,2.180009,41.403541,April,21-25,21-00h,Monday,Weekday,0,0,0,2,FALSE,FALSE
